month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2018-02-01,Bronx,LCL/LTD,BX35,Peak,117683.17,1.609241046,0.423461556,76.6133284
2018-02-01,Bronx,LCL/LTD,BX36,Off-Peak,318155.24,1.613560001,0.586836272,75.2882372
2018-02-01,Bronx,LCL/LTD,BX36,Peak,215524.5,1.803471079,0.870340936,71.1335592
2018-02-01,Bronx,LCL/LTD,BX38,Off-Peak,75347.96,1.320830553,0.789064762,76.6966697
2018-02-01,Bronx,LCL/LTD,BX38,Peak,51655.46,1.194755598,0.762722019,77.3808245
2018-02-01,Bronx,LCL/LTD,BX39,Off-Peak,232543.12,1.931953252,0.600196127,73.8039637
2018-02-01,Bronx,LCL/LTD,BX39,Peak,156460.08,1.920085325,0.880733813,72.6559694
2018-02-01,Bronx,LCL/LTD,BX4,Off-Peak,55701.01,2.156085125,0.250595819,74.1526364
2018-02-01,Bronx,LCL/LTD,BX4,Peak,35086.37,2.001762938,0.69496877,71.7695808
2018-02-01,Bronx,LCL/LTD,BX40,Off-Peak,135519.05,1.411177332,0.821393843,75.7176727
2018-02-01,Bronx,LCL/LTD,BX40,Peak,86943.7,1.446113841,0.993245999,73.5553873
2018-02-01,Bronx,LCL/LTD,BX41,Off-Peak,115582.72,1.500341282,-0.675086344,80.8487156
2018-02-01,Bronx,LCL/LTD,BX41,Peak,62995.41,1.731493955,-0.414495635,76.3981819
2018-02-01,Bronx,LCL/LTD,BX42,Off-Peak,140572.71,1.480386841,0.468991705,75.6429599
2018-02-01,Bronx,LCL/LTD,BX42,Peak,94848.17,1.639232871,0.726158469,73.4210757
2018-02-01,Bronx,LCL/LTD,BX46,Off-Peak,6679.74,2.847656468,-0.865323811,89.5911119
2018-02-01,Bronx,LCL/LTD,BX46,Peak,4369.01,2.37440682,-0.284188556,86.5806631
2018-02-01,Bronx,LCL/LTD,BX4A,Off-Peak,57959.35,2.033858768,0.326533974,74.916256
2018-02-01,Bronx,LCL/LTD,BX4A,Peak,45930.3,2.264382212,0.789260787,68.2764576
2018-02-01,Bronx,LCL/LTD,BX5,Off-Peak,129325.63,1.111616171,0.109685392,83.9260773
2018-02-01,Bronx,LCL/LTD,BX5,Peak,93255.83,1.14249979,0.480019745,80.2371805
2018-02-01,Bronx,LCL/LTD,BX6,Off-Peak,158264.79,1.180643466,0.715494442,77.1268751
2018-02-01,Bronx,LCL/LTD,BX6,Peak,93471.39,1.108091082,0.534053779,76.5085084
2018-02-01,Bronx,LCL/LTD,BX7,Off-Peak,146987.33,1.122865589,0.903879652,77.8885928
2018-02-01,Bronx,LCL/LTD,BX7,Peak,111593.13,0.967910215,1.255551187,77.4254194
2018-02-01,Bronx,LCL/LTD,BX8,Off-Peak,83279.76,1.363018983,0.61236577,78.1956938
2018-02-01,Bronx,LCL/LTD,BX8,Peak,67572.34,1.491849762,0.992312829,72.9589459
2018-02-01,Bronx,LCL/LTD,BX9,Off-Peak,288459.76,1.208268916,0.700747575,78.1378738
2018-02-01,Bronx,LCL/LTD,BX9,Peak,201377.14,1.372418249,1.159796334,74.79696
2018-02-01,Bronx,SBS,BX12+,Off-Peak,307903.8,1.229088566,1.060762419,72.1759849
2018-02-01,Bronx,SBS,BX12+,Peak,231239.88,1.235854512,2.054788255,67.0454677
2018-02-01,Bronx,SBS,BX41+,Off-Peak,122891.43,1.393225421,0.133238246,78.184749
2018-02-01,Bronx,SBS,BX41+,Peak,87113.41,1.812963748,0.457786363,73.8680387
2018-02-01,Bronx,SBS,BX6+,Off-Peak,121035.47,1.020558801,1.079096568,74.4040799
2018-02-01,Bronx,SBS,BX6+,Peak,96067.56,1.058030649,0.854154124,73.9922116
2018-02-01,Brooklyn,EXP,BM1,Off-Peak,8586.9,2.134085072,3.23012121,54.6848273
2018-02-01,Brooklyn,EXP,BM1,Peak,10003.06,2.257735035,5.196450286,42.2171438
2018-02-01,Brooklyn,EXP,BM2,Off-Peak,6074.12,3.523105401,10.72761386,18.6913257
2018-02-01,Brooklyn,EXP,BM2,Peak,6783.69,4.582770423,9.986451167,24.4030693
2018-02-01,Brooklyn,EXP,BM3,Off-Peak,5261.26,2.650282663,3.457710777,48.4120159
2018-02-01,Brooklyn,EXP,BM3,Peak,8000.98,2.574022058,4.79159624,43.8829217
2018-02-01,Brooklyn,EXP,BM4,Off-Peak,3460.08,2.329318284,1.508920818,57.6253618
2018-02-01,Brooklyn,EXP,BM4,Peak,6873.53,2.876103668,3.49286006,46.8655171
2018-02-01,Brooklyn,EXP,BM5,Off-Peak,4584.98,4.491536542,0.973443011,56.5761933
2018-02-01,Brooklyn,EXP,BM5,Peak,6954.21,3.873268054,3.948662406,42.0920545
2018-02-01,Brooklyn,EXP,X27,Off-Peak,15535.74,1.721300542,-0.775969837,76.949406
2018-02-01,Brooklyn,EXP,X27,Peak,21302.96,1.196499788,0.57529923,69.9945364
2018-02-01,Brooklyn,EXP,X28,Off-Peak,13574.96,2.158783321,-2.401999878,82.0990133
2018-02-01,Brooklyn,EXP,X28,Peak,18336.46,1.393246759,-1.835517486,73.9733376
2018-02-01,Brooklyn,EXP,X37,Off-Peak,3950.69,0.82150234,-1.872382728,85.0440927
2018-02-01,Brooklyn,EXP,X37,Peak,15980.6,0.872775537,-1.208920088,75.2291697
2018-02-01,Brooklyn,EXP,X38,Off-Peak,3028.67,2.046522779,-2.692353456,77.448011
2018-02-01,Brooklyn,EXP,X38,Peak,13298.64,1.361100958,-3.602589288,77.9624947
2018-02-01,Brooklyn,LCL/LTD,B1,Off-Peak,207634.55,1.425288362,1.246437557,73.4955701
2018-02-01,Brooklyn,LCL/LTD,B1,Peak,142601.88,1.573107312,1.64077916,71.4632059
2018-02-01,Brooklyn,LCL/LTD,B100,Off-Peak,50492.78,0.906324117,1.309172575,78.3637843
2018-02-01,Brooklyn,LCL/LTD,B100,Peak,51505.65,1.047272989,1.510707572,73.2366381
2018-02-01,Brooklyn,LCL/LTD,B103,Off-Peak,160911.66,1.625457931,0.205321788,76.346992
2018-02-01,Brooklyn,LCL/LTD,B103,Peak,126881.09,1.492003749,0.271865827,77.1240972
2018-02-01,Brooklyn,LCL/LTD,B11,Off-Peak,119800.08,1.704825161,1.324833816,68.8349019
2018-02-01,Brooklyn,LCL/LTD,B11,Peak,89244.42,1.915174521,1.311525831,66.8389711
2018-02-01,Brooklyn,LCL/LTD,B12,Off-Peak,141877.54,2.364208839,0.695596216,68.4203005
2018-02-01,Brooklyn,LCL/LTD,B12,Peak,83320,2.277277448,1.072595029,66.353001
2018-02-01,Brooklyn,LCL/LTD,B13,Off-Peak,65950.92,2.380727024,1.020575388,69.6954648
2018-02-01,Brooklyn,LCL/LTD,B13,Peak,53294.27,2.467549674,1.571969524,64.8190361
2018-02-01,Brooklyn,LCL/LTD,B14,Off-Peak,69742.54,2.024238136,1.158551148,68.3902886
2018-02-01,Brooklyn,LCL/LTD,B14,Peak,50615.44,1.603446581,1.359792789,67.9842509
2018-02-01,Brooklyn,LCL/LTD,B15,Off-Peak,229280.54,1.944599724,0.405685116,72.0803873
2018-02-01,Brooklyn,LCL/LTD,B15,Peak,130003.59,2.172811706,0.608151023,70.5369164
2018-02-01,Brooklyn,LCL/LTD,B16,Off-Peak,89179.31,1.241682704,0.861614744,76.0311099
2018-02-01,Brooklyn,LCL/LTD,B16,Peak,67093.48,1.727576412,0.883679734,70.7741802
2018-02-01,Brooklyn,LCL/LTD,B17,Off-Peak,99386.58,1.728211815,0.027992771,77.7984333
2018-02-01,Brooklyn,LCL/LTD,B17,Peak,87298.59,1.576560984,-0.162884089,78.310575
2018-02-01,Brooklyn,LCL/LTD,B2,Off-Peak,19966.65,1.905141448,-0.865707367,89.2779386
2018-02-01,Brooklyn,LCL/LTD,B2,Peak,18445.6,1.922172387,-0.635914735,80.6409498
2018-02-01,Brooklyn,LCL/LTD,B20,Off-Peak,78294.88,1.613240864,-0.079368663,78.5268909
2018-02-01,Brooklyn,LCL/LTD,B20,Peak,60407.6,1.870264407,0.325644004,72.5607644
2018-02-01,Brooklyn,LCL/LTD,B24,Off-Peak,25106.11,3.122463287,-0.100704492,73.3530911
2018-02-01,Brooklyn,LCL/LTD,B24,Peak,21974.06,2.941645377,0.365246677,71.5586737
2018-02-01,Brooklyn,LCL/LTD,B25,Off-Peak,95210.52,2.303381253,0.585881069,70.258545
2018-02-01,Brooklyn,LCL/LTD,B25,Peak,55450.99,2.050137517,0.240408278,72.5472048
2018-02-01,Brooklyn,LCL/LTD,B26,Off-Peak,89971.8,1.455924391,0.310351,75.9081356
2018-02-01,Brooklyn,LCL/LTD,B26,Peak,73097.48,1.207872907,0.477883678,76.1991337
2018-02-01,Brooklyn,LCL/LTD,B3,Off-Peak,122856.8,1.213438809,0.973177328,75.9687282
2018-02-01,Brooklyn,LCL/LTD,B3,Peak,93538.93,1.391279587,1.004502457,73.8524949
2018-02-01,Brooklyn,LCL/LTD,B31,Off-Peak,24962.4,1.445860095,0.375830255,86.6524709
2018-02-01,Brooklyn,LCL/LTD,B31,Peak,22786.25,1.372751284,0.27681912,80.7396564
2018-02-01,Brooklyn,LCL/LTD,B32,Off-Peak,7126.72,4.247854564,-0.033206443,66.6596073
2018-02-01,Brooklyn,LCL/LTD,B32,Peak,9031.98,4.842701375,0.44190245,59.2710957
2018-02-01,Brooklyn,LCL/LTD,B35,Off-Peak,329766.52,1.592269104,0.768917051,73.0346519
2018-02-01,Brooklyn,LCL/LTD,B35,Peak,243012.72,1.820351385,0.92925235,70.622428
2018-02-01,Brooklyn,LCL/LTD,B36,Off-Peak,144945.19,1.25836426,0.842236901,76.3927941
2018-02-01,Brooklyn,LCL/LTD,B36,Peak,117237.27,1.296477795,0.764119214,77.3021284
2018-02-01,Brooklyn,LCL/LTD,B37,Off-Peak,27068.28,2.293491655,0.658507187,74.0066365
2018-02-01,Brooklyn,LCL/LTD,B37,Peak,20598.17,2.405902229,0.943160725,70.6735521
2018-02-01,Brooklyn,LCL/LTD,B38,Off-Peak,213157.71,1.341377176,0.543448687,74.7138151
2018-02-01,Brooklyn,LCL/LTD,B38,Peak,179718.36,1.466181444,0.738030509,73.6257125
2018-02-01,Brooklyn,LCL/LTD,B4,Off-Peak,65547.13,1.722576491,0.310282094,81.1844697
2018-02-01,Brooklyn,LCL/LTD,B4,Peak,59165.59,1.69595228,0.77522771,75.9738572
2018-02-01,Brooklyn,LCL/LTD,B41,Off-Peak,232482.84,2.305077529,0.539136755,68.8168675
2018-02-01,Brooklyn,LCL/LTD,B41,Peak,145503.86,2.206581802,0.651551834,69.6698566
2018-02-01,Brooklyn,LCL/LTD,B43,Off-Peak,105616.61,1.965895499,0.442124614,73.2124683
2018-02-01,Brooklyn,LCL/LTD,B43,Peak,88153.75,1.433420769,0.726222097,73.4232584
2018-02-01,Brooklyn,LCL/LTD,B44,Off-Peak,167958.72,2.057571913,0.397725337,71.8723359
2018-02-01,Brooklyn,LCL/LTD,B44,Peak,109108.07,2.192804249,0.725191202,68.3165394
2018-02-01,Brooklyn,LCL/LTD,B45,Off-Peak,58262.42,2.148894386,0.903191412,68.7156392
2018-02-01,Brooklyn,LCL/LTD,B45,Peak,41117.17,1.817459545,1.116357516,69.9746458
2018-02-01,Brooklyn,LCL/LTD,B46,Off-Peak,206204.35,1.609521468,-0.158492807,78.1493792
2018-02-01,Brooklyn,LCL/LTD,B46,Peak,114145.24,2.020682925,0.545202725,74.1082838
2018-02-01,Brooklyn,LCL/LTD,B47,Off-Peak,111053.78,2.116561145,0.791298635,71.7767296
2018-02-01,Brooklyn,LCL/LTD,B47,Peak,82251.71,1.798971338,1.151695884,69.3323938
2018-02-01,Brooklyn,LCL/LTD,B48,Off-Peak,35400.73,2.242567415,0.705660262,74.5423525
2018-02-01,Brooklyn,LCL/LTD,B48,Peak,31743.39,2.157266877,1.078127507,70.4222563
2018-02-01,Brooklyn,LCL/LTD,B49,Off-Peak,126977.47,1.620421395,0.477085235,74.6156281
2018-02-01,Brooklyn,LCL/LTD,B49,Peak,87601.75,1.777909391,0.550190229,73.1294101
2018-02-01,Brooklyn,LCL/LTD,B52,Off-Peak,119811.91,1.61313674,0.417146589,74.897769
2018-02-01,Brooklyn,LCL/LTD,B52,Peak,86379.1,1.945357909,1.058078443,69.7141556
2018-02-01,Brooklyn,LCL/LTD,B54,Off-Peak,99396.34,1.412098734,-0.197224894,78.2130588
2018-02-01,Brooklyn,LCL/LTD,B54,Peak,86584.52,1.467542114,0.928695582,72.6021583
2018-02-01,Brooklyn,LCL/LTD,B57,Off-Peak,81436.86,2.73973943,0.999420449,65.299253
2018-02-01,Brooklyn,LCL/LTD,B57,Peak,65400.66,2.417509089,1.324661958,64.0488484
2018-02-01,Brooklyn,LCL/LTD,B6,Off-Peak,471364.09,1.720896279,0.512846901,73.7119743
2018-02-01,Brooklyn,LCL/LTD,B6,Peak,326918.43,2.087304071,0.866366408,69.7665636
2018-02-01,Brooklyn,LCL/LTD,B60,Off-Peak,94740.78,2.597688572,0.60052951,69.186992
2018-02-01,Brooklyn,LCL/LTD,B60,Peak,74051.16,1.912711787,0.771333977,70.1147769
2018-02-01,Brooklyn,LCL/LTD,B61,Off-Peak,100386.26,1.767875579,-0.333922754,76.916341
2018-02-01,Brooklyn,LCL/LTD,B61,Peak,82204.79,1.47316337,-0.436401793,79.5411403
2018-02-01,Brooklyn,LCL/LTD,B62,Off-Peak,66880.32,2.683433076,0.414843408,69.2148161
2018-02-01,Brooklyn,LCL/LTD,B62,Peak,61475.98,2.380700112,0.93181028,65.5115693
2018-02-01,Brooklyn,LCL/LTD,B63,Off-Peak,142680.04,1.54659741,0.126555431,76.9962392
2018-02-01,Brooklyn,LCL/LTD,B63,Peak,95962.29,1.683829044,0.646922085,72.6590444
2018-02-01,Brooklyn,LCL/LTD,B64,Off-Peak,63037.45,1.828568513,0.4521925,79.4512596
2018-02-01,Brooklyn,LCL/LTD,B64,Peak,52197.89,1.821955992,0.513002089,75.755548
2018-02-01,Brooklyn,LCL/LTD,B65,Off-Peak,32353.18,2.233438029,-0.223796635,78.1099448
2018-02-01,Brooklyn,LCL/LTD,B65,Peak,29266.73,1.562096247,-0.399957351,77.610937
2018-02-01,Brooklyn,LCL/LTD,B67,Off-Peak,61421.73,1.93229716,0.685567301,73.4613082
2018-02-01,Brooklyn,LCL/LTD,B67,Peak,61636.05,1.479891449,1.065478817,74.7821835
2018-02-01,Brooklyn,LCL/LTD,B68,Off-Peak,151131.75,1.786709761,1.3895726,69.0705437
2018-02-01,Brooklyn,LCL/LTD,B68,Peak,105599.1,1.642071192,0.898699562,72.5281891
2018-02-01,Brooklyn,LCL/LTD,B69,Off-Peak,44383.79,2.366840087,0.874661961,69.4636603
2018-02-01,Brooklyn,LCL/LTD,B69,Peak,49222.12,1.908542471,0.766393197,72.4437024
2018-02-01,Brooklyn,LCL/LTD,B7,Off-Peak,56628.73,2.183261924,0.926213237,70.6461919
2018-02-01,Brooklyn,LCL/LTD,B7,Peak,49637.1,2.197234647,1.328755347,67.0677186
2018-02-01,Brooklyn,LCL/LTD,B70,Off-Peak,64971.9,2.49795761,1.538212061,65.0389694
2018-02-01,Brooklyn,LCL/LTD,B70,Peak,57446.37,1.627149443,1.036519627,72.0852532
2018-02-01,Brooklyn,LCL/LTD,B74,Off-Peak,34154.49,1.196072723,-0.509810901,81.9748577
2018-02-01,Brooklyn,LCL/LTD,B74,Peak,31128.55,0.9052812,-0.605092952,84.1382984
2018-02-01,Brooklyn,LCL/LTD,B8,Off-Peak,208804.8,1.486311353,0.469286853,75.9168278
2018-02-01,Brooklyn,LCL/LTD,B8,Peak,161686.72,1.687670165,0.943581933,71.4330888
2018-02-01,Brooklyn,LCL/LTD,B82,Off-Peak,281908.24,2.29350021,1.096407615,66.0903539
2018-02-01,Brooklyn,LCL/LTD,B82,Peak,212343.23,2.312121717,1.378049726,64.7469839
2018-02-01,Brooklyn,LCL/LTD,B83,Off-Peak,89860.44,1.501316519,0.362636152,76.5987808
2018-02-01,Brooklyn,LCL/LTD,B83,Peak,60214.72,1.777969485,0.451374735,72.564083
2018-02-01,Brooklyn,LCL/LTD,B84,Off-Peak,5223.9,2.595756724,0.159557923,83.7786234
2018-02-01,Brooklyn,LCL/LTD,B84,Peak,4520.62,2.026874831,0.525826373,87.1975393
2018-02-01,Brooklyn,LCL/LTD,B9,Off-Peak,157845.56,1.438519139,1.23039851,71.5574883
2018-02-01,Brooklyn,LCL/LTD,B9,Peak,127857.1,1.513682299,1.624873597,68.4061732
2018-02-01,Brooklyn,SBS,B44+,Off-Peak,176299.46,1.462381215,0.223001294,77.2327447
2018-02-01,Brooklyn,SBS,B44+,Peak,161788.84,1.386817018,0.523519221,76.8612857
2018-02-01,Brooklyn,SBS,B46+,Off-Peak,184848.81,1.006076737,0.404514945,82.2502232
2018-02-01,Brooklyn,SBS,B46+,Peak,159638.37,1.026749661,0.917891672,79.3016526
2018-02-01,Manhattan,LCL/LTD,M1,Off-Peak,89083.42,1.524057838,0.331012804,77.1326649
2018-02-01,Manhattan,LCL/LTD,M1,Peak,74710.74,1.355487378,0.542089498,76.500739
2018-02-01,Manhattan,LCL/LTD,M10,Off-Peak,75144.46,1.463578492,0.577259189,78.1584101
2018-02-01,Manhattan,LCL/LTD,M10,Peak,54980.23,1.339378026,0.957877055,74.4221552
2018-02-01,Manhattan,LCL/LTD,M100,Off-Peak,167234.42,1.180420743,0.651471808,78.3265377
2018-02-01,Manhattan,LCL/LTD,M100,Peak,109662.49,1.177893726,0.566840889,79.8183645
2018-02-01,Manhattan,LCL/LTD,M101,Off-Peak,213040.33,1.776980371,0.365506159,73.337196
2018-02-01,Manhattan,LCL/LTD,M101,Peak,154674.68,1.850987247,0.63564836,72.3197057
2018-02-01,Manhattan,LCL/LTD,M102,Off-Peak,107043.78,1.734553542,0.553532271,72.5757713
2018-02-01,Manhattan,LCL/LTD,M102,Peak,73837.24,1.701786386,0.730930971,71.7397326
2018-02-01,Manhattan,LCL/LTD,M103,Off-Peak,78844.44,1.554474107,0.038960601,76.7838064
2018-02-01,Manhattan,LCL/LTD,M103,Peak,53020.54,1.530819243,0.304670627,75.6117542
2018-02-01,Manhattan,LCL/LTD,M104,Off-Peak,85208.31,1.349186227,0.544684,76.0559818
2018-02-01,Manhattan,LCL/LTD,M104,Peak,51406.68,1.399715736,0.363066512,76.6467377
2018-02-01,Manhattan,LCL/LTD,M106,Off-Peak,21816.13,1.923233332,0.447880721,76.9327085
2018-02-01,Manhattan,LCL/LTD,M106,Peak,26985.99,1.575578006,0.945347551,74.7226932
2018-02-01,Manhattan,LCL/LTD,M11,Off-Peak,109626.12,1.997890534,0.487612502,70.4640214
2018-02-01,Manhattan,LCL/LTD,M11,Peak,84346.47,1.774547857,0.409335203,71.664665
2018-02-01,Manhattan,LCL/LTD,M116,Off-Peak,113953.85,1.003616597,0.26420303,83.5406482
2018-02-01,Manhattan,LCL/LTD,M116,Peak,97790.76,0.999743354,0.529884277,81.8088274
2018-02-01,Manhattan,LCL/LTD,M12,Off-Peak,4479.1,2.939115815,0.496368234,69.3410958
2018-02-01,Manhattan,LCL/LTD,M12,Peak,3733.56,2.996496244,1.173289409,66.7463405
2018-02-01,Manhattan,LCL/LTD,M14A,Off-Peak,98855.17,1.226987131,0.277560438,81.1479471
2018-02-01,Manhattan,LCL/LTD,M14A,Peak,77842.68,1.234382445,0.541291719,79.9304666
2018-02-01,Manhattan,LCL/LTD,M14D,Off-Peak,182856.82,1.333026976,-0.22790561,82.4485298
2018-02-01,Manhattan,LCL/LTD,M14D,Peak,142015.27,1.147422527,0.398481588,82.5049331
2018-02-01,Manhattan,LCL/LTD,M15,Off-Peak,140432.86,1.525804171,0.697575265,73.0697922
2018-02-01,Manhattan,LCL/LTD,M15,Peak,90157.28,1.661879781,0.99514448,70.2047338
2018-02-01,Manhattan,LCL/LTD,M2,Off-Peak,89950.15,1.825538338,0.624198819,70.2785435
2018-02-01,Manhattan,LCL/LTD,M2,Peak,75722.07,1.688123563,0.900707429,70.1909923
2018-02-01,Manhattan,LCL/LTD,M20,Off-Peak,20728.27,3.053457769,-0.489515877,71.3609875
2018-02-01,Manhattan,LCL/LTD,M20,Peak,13401.73,3.175081195,-0.829982321,70.327803
2018-02-01,Manhattan,LCL/LTD,M21,Off-Peak,14403.77,2.141369729,-0.009143713,81.5667474
2018-02-01,Manhattan,LCL/LTD,M21,Peak,16730.49,1.86992875,0.479828917,75.619874
2018-02-01,Manhattan,LCL/LTD,M22,Off-Peak,22142.89,2.169127235,2.078908643,66.4483607
2018-02-01,Manhattan,LCL/LTD,M22,Peak,24994.29,2.398208286,2.025353462,64.0137585
2018-02-01,Manhattan,LCL/LTD,M3,Off-Peak,128932.87,1.35802147,0.527130284,75.9797297
2018-02-01,Manhattan,LCL/LTD,M3,Peak,88567.95,1.481146866,0.66625886,74.7041008
2018-02-01,Manhattan,LCL/LTD,M31,Off-Peak,87434.59,1.389547351,0.008212291,78.0263679
2018-02-01,Manhattan,LCL/LTD,M31,Peak,71174.81,1.363948304,0.521209156,75.8785602
2018-02-01,Manhattan,LCL/LTD,M4,Off-Peak,154141.7,1.468626457,0.040969364,78.308217
2018-02-01,Manhattan,LCL/LTD,M4,Peak,130842.29,1.48009236,0.181929839,77.21844
2018-02-01,Manhattan,LCL/LTD,M42,Off-Peak,86352.71,1.147195844,0.668866101,78.5198841
2018-02-01,Manhattan,LCL/LTD,M42,Peak,77790.46,1.150037867,1.287519698,76.7044235
2018-02-01,Manhattan,LCL/LTD,M5,Off-Peak,66235.99,1.638277513,0.30337955,73.2534757
2018-02-01,Manhattan,LCL/LTD,M5,Peak,45233.63,1.669132166,0.477276338,71.6462016
2018-02-01,Manhattan,LCL/LTD,M50,Off-Peak,24396.69,1.845966005,-0.841654148,85.6691295
2018-02-01,Manhattan,LCL/LTD,M50,Peak,21483.52,1.473789801,-0.576725369,83.4789386
2018-02-01,Manhattan,LCL/LTD,M55,Off-Peak,19485.98,2.158450704,-0.585175305,76.7345305
2018-02-01,Manhattan,LCL/LTD,M55,Peak,12005.92,2.03672259,0.313494569,73.1705238
2018-02-01,Manhattan,LCL/LTD,M57,Off-Peak,54253.85,1.745434222,-0.061209563,77.8289863
2018-02-01,Manhattan,LCL/LTD,M57,Peak,50050.72,1.350019551,0.182267475,78.7006073
2018-02-01,Manhattan,LCL/LTD,M66,Off-Peak,83793.81,0.872891589,-0.246444271,83.8463146
2018-02-01,Manhattan,LCL/LTD,M66,Peak,76273.84,0.875323349,-0.329982028,85.9467349
2018-02-01,Manhattan,LCL/LTD,M7,Off-Peak,113931.41,1.80080872,0.807234525,70.4850259
2018-02-01,Manhattan,LCL/LTD,M7,Peak,69122.53,1.692459253,0.932259532,70.9118675
2018-02-01,Manhattan,LCL/LTD,M72,Off-Peak,49200.35,1.093295658,-0.846340381,84.8288124
2018-02-01,Manhattan,LCL/LTD,M72,Peak,35929.34,0.805377936,-0.988488655,85.7508471
2018-02-01,Manhattan,LCL/LTD,M8,Off-Peak,16175.94,2.498655575,0.899297628,72.9483743
2018-02-01,Manhattan,LCL/LTD,M8,Peak,20412.84,1.34664038,0.699354558,79.2193226
2018-02-01,Manhattan,LCL/LTD,M9,Off-Peak,57230.93,2.500050871,0.849575932,65.3986316
2018-02-01,Manhattan,LCL/LTD,M9,Peak,49491.65,2.221277189,0.875019478,65.6188819
2018-02-01,Manhattan,LCL/LTD,M96,Off-Peak,146623.73,0.99689645,-0.791685976,87.8241918
2018-02-01,Manhattan,LCL/LTD,M96,Peak,120443.15,1.056450387,-0.419829866,87.2730816
2018-02-01,Manhattan,LCL/LTD,M98,Off-Peak,10399.39,1.71382168,-0.690164915,77.9273657
2018-02-01,Manhattan,LCL/LTD,M98,Peak,22489.45,1.787663419,-1.697245903,78.7939721
2018-02-01,Manhattan,SBS,M34+,Off-Peak,68057.11,1.252929585,-0.699137087,88.4635655
2018-02-01,Manhattan,SBS,M34+,Peak,57430.96,1.20207636,-0.547701376,86.9462927
2018-02-01,Manhattan,SBS,M34A+,Off-Peak,67283.23,1.177073734,-0.811803275,86.2417104
2018-02-01,Manhattan,SBS,M34A+,Peak,62625.22,1.011080604,-0.507959745,86.4747966
2018-02-01,Manhattan,SBS,M79+,Off-Peak,133540.9,0.649456427,-0.526221057,87.9694535
2018-02-01,Manhattan,SBS,M79+,Peak,114994.45,0.534785576,-0.923349879,93.3248511
2018-02-01,Manhattan,SBS,M15+,Off-Peak,254656.82,1.707666926,-0.385770853,78.5955222
2018-02-01,Manhattan,SBS,M15+,Peak,246947.62,1.298614934,-0.173367684,83.3277145
2018-02-01,Manhattan,SBS,M23+,Off-Peak,134350.62,0.927366866,0.966149541,78.5992035
2018-02-01,Manhattan,SBS,M23+,Peak,102203.21,0.908149291,0.808743831,78.6964714
2018-02-01,Manhattan,SBS,M60+,Off-Peak,11.3702,-1.227630267,0.203081154,100
2018-02-01,Manhattan,SBS,M60+,Peak,2.6922,0.702380952,1.192857143,100
2018-02-01,Manhattan,SBS,M86+,Off-Peak,157134.64,1.076805192,0.890811474,79.9027441
2018-02-01,Manhattan,SBS,M86+,Peak,132038.89,0.811651423,0.44514077,86.7288963
2018-02-01,Queens,EXP,QM1,Off-Peak,1515.1,0.642021177,6.053468503,45.4676139
2018-02-01,Queens,EXP,QM1,Peak,3843.26,1.106050882,6.364783165,41.7821007
2018-02-01,Queens,EXP,QM10,Off-Peak,951.2798,1.42134724,1.093020329,84.5738236
2018-02-01,Queens,EXP,QM10,Peak,2532.92,2.097877336,1.716919962,62.3230157
2018-02-01,Queens,EXP,QM11,Off-Peak,1437.71,1.161253368,-2.351743318,78.2115821
2018-02-01,Queens,EXP,QM11,Peak,7181.98,2.347658808,3.929137489,49.2000065
2018-02-01,Queens,EXP,QM12,Off-Peak,971.2868,1.689409091,1.253526989,69.3866425
2018-02-01,Queens,EXP,QM12,Peak,3133.13,2.756448582,3.864951722,46.090692
2018-02-01,Queens,EXP,QM15,Off-Peak,8536.36,2.534629861,0.909294361,71.2878609
2018-02-01,Queens,EXP,QM15,Peak,17407.55,1.406046873,3.943697295,51.9339413
2018-02-01,Queens,EXP,QM16,Off-Peak,3019.98,1.033564012,-6.576724457,90.224166
2018-02-01,Queens,EXP,QM16,Peak,6254.53,1.341460665,2.14446735,64.0881002
2018-02-01,Queens,EXP,QM17,Off-Peak,3089.54,2.882320933,-4.947312733,77.8388912
2018-02-01,Queens,EXP,QM17,Peak,5429.32,3.65382771,2.46198713,54.1953278
2018-02-01,Queens,EXP,QM18,Off-Peak,1082.86,2.452981923,3.165636098,41.7337689
2018-02-01,Queens,EXP,QM18,Peak,3638,2.661116632,4.688540421,45.0215444
2018-02-01,Queens,EXP,QM2,Off-Peak,9044.47,2.414412019,0.898328146,62.6444136
2018-02-01,Queens,EXP,QM2,Peak,11655.49,1.50929943,-0.251583795,65.994994
2018-02-01,Queens,EXP,QM20,Off-Peak,6328,2.051819614,0.530663398,65.1821005
2018-02-01,Queens,EXP,QM20,Peak,11328.68,1.343576569,-3.667179554,79.5611783
2018-02-01,Queens,EXP,QM21,Off-Peak,1951,3.417877279,3.730525023,35.7484495
2018-02-01,Queens,EXP,QM21,Peak,3213.85,2.861741994,1.886338795,55.8041578
2018-02-01,Queens,EXP,QM24,Off-Peak,331.1973,1.137476704,5.706620953,57.0580135
2018-02-01,Queens,EXP,QM24,Peak,2882.65,1.91256397,4.768267362,53.8333601
2018-02-01,Queens,EXP,QM25,Off-Peak,690.0427,3.042950917,11.26367623,9.7255286
2018-02-01,Queens,EXP,QM25,Peak,2897.78,3.873346433,11.8000132,14.1036096
2018-02-01,Queens,EXP,QM31,Off-Peak,58.1816,3.173410236,4.486762997,41.5639996
